date,url,HN,HNE,HE,HSE,HS,HSW,HW,HNW,MN,MNE,ME,MSE,MS,MSW,MW,MNW,LN,LNE,LE,LSE,LS,LSW,LW,LNW,high,mid,low,problem_1_type,likelihood_1,size_1,HN1,HNE1,HE1,HSE1,HS1,HSW1,HW1,HNW1,MN1,MNE1,ME1,MSE1,MS1,MSW1,MW1,MNW1,LN1,LNE1,LE1,LSE1,LS1,LSW1,LW1,LNW1,high1,mid1,low1,problem_2_type,likelihood_2,size_2,HN2,HNE2,HE2,HSE2,HS2,HSW2,HW2,HNW2,MN2,MNE2,ME2,MSE2,MS2,MSW2,MW2,MNW2,LN2,LNE2,LE2,LSE2,LS2,LSW2,LW2,LNW2,high2,mid2,low2,problem_3_type,likelihood_3,size_3,HN3,HNE3,HE3,HSE3,HS3,HSW3,HW3,HNW3,MN3,MNE3,ME3,MSE3,MS3,MSW3,MW3,MNW3,LN3,LNE3,LE3,LSE3,LS3,LSW3,LW3,LNW3,high3,mid3,low3
2016-01-22,https://utahavalanchecenter.org/sites/default/files/archive/advisory/print/advisory/salt-lake/20160122.html,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,3.0,2.5,2.0,Deep Slap,3.0,3.0,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,0.0,0.0,0.0,Loose Snow,2.0,1.0,gray,gray,gray,yellow,yellow,yellow,yellow,gray,gray,gray,gray,yellow,yellow,yellow,yellow,gray,gray,gray,gray,yellow,yellow,yellow,yellow,gray,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-23,https://utahavalanchecenter.org/sites/default/files/archive/advisory/print/advisory/salt-lake/20160123.html,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,3.0,2.5,2.0,Deep Slap,3.0,3.0,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,0.0,0.0,0.0,Normal Caution,3.0,2.0,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,gray,gray,gray,gray,gray,gray,gray,gray,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-24,https://utahavalanchecenter.org/sites/default/files/archive/advisory/print/advisory/salt-lake/20160124.html,red,red,red,red,red,red,red,red,red,red,red,red,red,red,red,red,orange,orange,orange,orange,orange,orange,orange,orange,4.0,4.0,3.0,Deep Slap,4.0,3.0,red,red,red,red,red,red,red,red,orange,orange,orange,orange,orange,orange,orange,orange,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,0.0,0.0,0.0,Normal Caution,4.0,3.0,red,red,red,red,red,red,red,red,orange,orange,orange,orange,orange,orange,orange,orange,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,0.0,0.0,0.0,Storm Snow,5.0,3.0,red,red,red,red,red,red,red,red,red,red,red,red,red,red,red,red,orange,orange,orange,orange,orange,orange,orange,orange,0.0,0.0,0.0
2016-01-25,https://utahavalanchecenter.org/sites/default/files/archive/advisory/print/advisory/salt-lake/20160125.html,orange,orange,orange,orange,orange,orange,orange,orange,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,3.0,2.0,1.0,Normal Caution,3.0,2.0,orange,orange,orange,orange,orange,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,0.0,0.0,0.0,Persistent Slab,3.0,2.0,orange,orange,orange,orange,orange,orange,orange,orange,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,0.0,0.0,0.0,Deep Slap,2.0,3.0,orange,orange,orange,orange,yellow,yellow,yellow,orange,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,0.0,0.0,0.0
2016-01-26,https://utahavalanchecenter.org/sites/default/files/archive/advisory/print/advisory/salt-lake/20160126.html,orange,orange,orange,orange,orange,orange,orange,orange,yellow,yellow,orange,orange,orange,orange,orange,yellow,yellow,yellow,orange,orange,orange,orange,orange,yellow,3.0,2.625,2.625,Deep Slap,2.0,3.0,orange,orange,orange,orange,orange,orange,orange,orange,yellow,yellow,orange,orange,orange,orange,orange,yellow,green,green,green,green,green,green,green,green,0.0,0.0,0.0,Loose Snow,3.0,2.0,green,green,orange,orange,orange,orange,orange,green,green,green,orange,orange,orange,orange,orange,green,yellow,yellow,orange,orange,orange,orange,orange,yellow,0.0,0.0,0.0,Normal Caution,2.0,2.0,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,0.0,0.0,0.0
2016-01-27,https://utahavalanchecenter.org/sites/default/files/archive/advisory/print/advisory/salt-lake/20160127.html,orange,orange,orange,orange,orange,orange,orange,orange,yellow,yellow,orange,orange,orange,orange,orange,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,3.0,2.625,2.0,Deep Slap,2.0,3.0,orange,orange,orange,orange,orange,orange,orange,orange,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,0.0,0.0,0.0,Loose Snow,4.0,2.0,green,green,orange,orange,orange,orange,orange,green,green,green,orange,orange,orange,orange,orange,green,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,0.0,0.0,0.0,Normal Caution,2.0,1.0,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,0.0,0.0,0.0
2016-01-28,https://utahavalanchecenter.org/sites/default/files/archive/advisory/print/advisory/salt-lake/20160128.html,orange,orange,orange,orange,orange,orange,orange,orange,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,3.0,2.0,2.0,Deep Slap,2.0,3.0,orange,orange,orange,orange,orange,orange,orange,orange,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,0.0,0.0,0.0,Loose Snow,3.0,2.0,green,green,yellow,yellow,yellow,yellow,yellow,green,green,green,yellow,yellow,yellow,yellow,yellow,green,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,0.0,0.0,0.0,Normal Caution,2.0,1.0,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,0.0,0.0,0.0
2016-01-29,https://utahavalanchecenter.org/sites/default/files/archive/advisory/print/advisory/salt-lake/20160129.html,orange,orange,orange,yellow,yellow,yellow,yellow,orange,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,yellow,yellow,2.5,2.0,1.625,Deep Slap,2.0,3.0,orange,orange,orange,yellow,yellow,yellow,yellow,orange,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,0.0,0.0,0.0,Normal Caution,2.0,1.0,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,0.0,0.0,0.0,Loose Snow,2.0,1.0,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,yellow,yellow,yellow,gray,gray,gray,yellow,yellow,0.0,0.0,0.0
2016-01-30,https://utahavalanchecenter.org/sites/default/files/archive/advisory/print/advisory/salt-lake/20160130.html,red,red,red,red,red,red,red,red,red,red,red,red,red,red,red,red,orange,orange,orange,orange,orange,orange,orange,orange,4.0,4.0,3.0,Storm Snow,4.0,3.0,red,red,red,red,red,red,red,red,red,red,red,red,red,red,red,red,orange,orange,orange,orange,orange,orange,orange,orange,0.0,0.0,0.0,Wind Slab,3.0,3.0,red,red,red,red,orange,orange,orange,red,orange,orange,orange,orange,yellow,yellow,yellow,orange,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,0.0,0.0,0.0,Loose Snow,3.0,2.0,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,orange,orange,orange,orange,orange,orange,orange,orange,0.0,0.0,0.0
2016-01-31,https://utahavalanchecenter.org/sites/default/files/archive/advisory/print/advisory/salt-lake/20160131.html,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,3.0,3.0,2.0,Wind Slab,3.0,3.0,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,yellow,yellow,yellow,orange,yellow,yellow,yellow,yellow,gray,gray,gray,yellow,0.0,0.0,0.0,Storm Snow,4.0,2.0,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-01,https://utahavalanchecenter.org/sites/default/files/archive/advisory/print/advisory/salt-lake/20160201.html,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,3.0,3.0,2.0,Normal Caution,3.0,2.0,orange,orange,yellow,orange,orange,orange,orange,orange,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,0.0,0.0,0.0,Persistent Slab,3.0,2.0,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,0.0,0.0,0.0,Wind Slab,2.0,3.0,orange,orange,orange,yellow,yellow,yellow,orange,orange,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,0.0,0.0,0.0
2016-02-02,https://utahavalanchecenter.org/sites/default/files/archive/advisory/print/advisory/salt-lake/20160202.html,orange,orange,orange,orange,orange,orange,orange,orange,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,3.0,2.0,1.0,Normal Caution,3.0,2.0,orange,orange,orange,orange,orange,orange,orange,orange,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,0.0,0.0,0.0,Wind Slab,2.0,3.0,orange,orange,orange,yellow,yellow,yellow,orange,orange,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-03,https://utahavalanchecenter.org/sites/default/files/archive/advisory/print/advisory/salt-lake/20160203.html,orange,orange,orange,orange,orange,orange,orange,orange,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,3.0,2.0,1.0,Wind Slab,2.0,3.0,orange,orange,orange,yellow,yellow,yellow,orange,orange,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,0.0,0.0,0.0,Normal Caution,3.0,2.0,orange,orange,orange,orange,orange,orange,orange,orange,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-04,https://utahavalanchecenter.org/sites/default/files/archive/advisory/print/advisory/salt-lake/20160204.html,orange,orange,orange,orange,orange,orange,orange,orange,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,3.0,2.0,1.0,Normal Caution,3.0,2.0,orange,orange,orange,orange,orange,orange,orange,orange,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,0.0,0.0,0.0,Wind Slab,2.0,3.0,orange,orange,orange,yellow,yellow,yellow,orange,orange,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-05,https://utahavalanchecenter.org/sites/default/files/archive/advisory/print/advisory/salt-lake/20160205.html,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,2.0,2.0,1.0,Wind Slab,2.0,3.0,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,0.0,0.0,0.0,Normal Caution,2.0,2.0,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,0.0,0.0,0.0,Persistent Slab,2.0,2.0,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,0.0,0.0,0.0
2016-02-06,https://utahavalanchecenter.org/sites/default/files/archive/advisory/print/advisory/salt-lake/20160206.html,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,2.0,2.0,2.0,Normal Caution,2.0,2.0,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,0.0,0.0,0.0,Wind Slab,1.0,3.0,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,0.0,0.0,0.0,Loose Snow,2.0,1.0,gray,gray,yellow,yellow,yellow,yellow,yellow,gray,gray,gray,yellow,yellow,yellow,yellow,yellow,gray,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,0.0,0.0,0.0
2016-02-07,https://utahavalanchecenter.org/sites/default/files/archive/advisory/print/advisory/salt-lake/20160207.html,orange,orange,orange,orange,orange,orange,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,2.75,2.0,2.0,Normal Caution,2.0,2.0,orange,orange,orange,orange,orange,orange,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,0.0,0.0,0.0,Wind Slab,1.0,3.0,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,0.0,0.0,0.0,Loose Snow,2.0,2.0,gray,gray,yellow,yellow,yellow,yellow,yellow,gray,gray,gray,yellow,yellow,yellow,yellow,yellow,gray,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,0.0,0.0,0.0
2016-02-08,https://utahavalanchecenter.org/sites/default/files/archive/advisory/print/advisory/salt-lake/20160208.html,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,2.0,2.0,2.0,Normal Caution,2.0,2.0,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,0.0,0.0,0.0,Loose Snow,3.0,2.0,gray,gray,yellow,yellow,yellow,yellow,yellow,gray,gray,gray,yellow,yellow,yellow,yellow,yellow,gray,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,0.0,0.0,0.0,Wind Slab,1.0,3.0,yellow,yellow,yellow,yellow,gray,gray,gray,yellow,yellow,yellow,yellow,gray,gray,gray,gray,yellow,gray,gray,gray,gray,gray,gray,gray,gray,0.0,0.0,0.0
2016-02-09,https://utahavalanchecenter.org/sites/default/files/archive/advisory/print/advisory/salt-lake/20160209.html,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,2.0,2.0,2.0,Loose Snow,3.0,2.0,green,green,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,0.0,0.0,0.0,Wind Slab,1.0,3.0,yellow,yellow,green,gray,gray,gray,gray,green,green,green,green,gray,gray,gray,gray,green,gray,gray,gray,gray,gray,gray,gray,gray,0.0,0.0,0.0,Normal Caution,1.0,1.0,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,0.0,0.0,0.0
2016-02-10,https://utahavalanchecenter.org/sites/default/files/archive/advisory/print/advisory/salt-lake/20160210.html,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,2.0,2.0,2.0,Loose Snow,3.0,2.0,green,green,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,0.0,0.0,0.0,Wind Slab,1.0,3.0,yellow,yellow,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-11,https://utahavalanchecenter.org/sites/default/files/archive/advisory/print/advisory/salt-lake/20160211.html,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,yellow,yellow,yellow,yellow,green,green,green,green,yellow,yellow,yellow,yellow,green,2.0,1.5,1.5,Loose Snow,2.0,1.0,green,green,green,yellow,yellow,yellow,yellow,green,green,green,green,yellow,yellow,yellow,yellow,green,green,green,green,yellow,yellow,yellow,yellow,green,0.0,0.0,0.0,Wind Slab,1.0,2.0,yellow,yellow,yellow,green,green,green,green,yellow,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-12,https://utahavalanchecenter.org/sites/default/files/archive/advisory/print/advisory/salt-lake/20160212.html,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,yellow,yellow,yellow,yellow,green,green,green,green,yellow,yellow,yellow,yellow,green,2.0,1.5,1.5,Loose Snow,2.0,1.0,green,green,green,yellow,yellow,yellow,yellow,green,green,green,green,yellow,yellow,yellow,yellow,green,green,green,green,yellow,yellow,yellow,yellow,green,0.0,0.0,0.0,Wind Slab,1.0,2.0,yellow,yellow,yellow,green,green,green,green,yellow,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-13,https://utahavalanchecenter.org/sites/default/files/archive/advisory/print/advisory/salt-lake/20160213.html,green,green,yellow,yellow,yellow,yellow,yellow,green,green,green,yellow,yellow,yellow,yellow,yellow,green,green,green,yellow,yellow,yellow,yellow,yellow,green,1.625,1.625,1.625,Loose Snow,2.0,2.0,green,green,yellow,yellow,yellow,yellow,yellow,green,green,green,yellow,yellow,yellow,yellow,yellow,green,green,green,yellow,yellow,yellow,yellow,yellow,green,0.0,0.0,0.0,Normal Caution,0.0,0.0,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-14,https://utahavalanchecenter.org/sites/default/files/archive/advisory/print/advisory/salt-lake/20160214.html,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,1.75,1.0,1.0,Normal Caution,2.0,2.0,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-15,https://utahavalanchecenter.org/sites/default/files/archive/advisory/print/advisory/salt-lake/20160215.html,yellow,orange,orange,orange,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,yellow,2.375,2.0,1.5,Normal Caution,3.0,2.0,yellow,orange,orange,orange,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,green,green,green,0.0,0.0,0.0,Storm Snow,2.0,2.0,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,0.0,0.0,0.0,Loose Snow,2.0,1.0,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,yellow,yellow,yellow,green,green,green,green,yellow,0.0,0.0,0.0
2016-02-16,https://utahavalanchecenter.org/sites/default/files/archive/advisory/print/advisory/salt-lake/20160216.html,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,2.0,2.0,2.0,Storm Snow,2.0,2.0,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,0.0,0.0,0.0,Loose Snow,2.0,2.0,gray,gray,gray,gray,yellow,yellow,yellow,gray,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-17,https://utahavalanchecenter.org/sites/default/files/archive/advisory/print/advisory/salt-lake/20160217.html,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,2.0,2.0,2.0,Loose Snow,3.0,2.0,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,0.0,0.0,0.0,Storm Snow,1.0,1.0,yellow,yellow,yellow,green,green,green,yellow,yellow,yellow,yellow,yellow,green,green,green,yellow,yellow,green,green,green,green,green,green,green,green,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
