DATE,url,HN,HNE,HE,HSE,HS,HSW,HW,HNW,MN,MNE,ME,MSE,MS,MSW,MW,MNW,LN,LNE,LE,LSE,LS,LSW,LW,LNW,high,mid,low,problem_1_type,likelihood_1,size_1,HN1,HNE1,HE1,HSE1,HS1,HSW1,HW1,HNW1,MN1,MNE1,ME1,MSE1,MS1,MSW1,MW1,MNW1,LN1,LNE1,LE1,LSE1,LS1,LSW1,LW1,LNW1,high1,mid1,low1,problem_2_type,likelihood_2,size_2,HN2,HNE2,HE2,HSE2,HS2,HSW2,HW2,HNW2,MN2,MNE2,ME2,MSE2,MS2,MSW2,MW2,MNW2,LN2,LNE2,LE2,LSE2,LS2,LSW2,LW2,LNW2,high2,mid2,low2,problem_3_type,likelihood_3,size_3,HN3,HNE3,HE3,HSE3,HS3,HSW3,HW3,HNW3,MN3,MNE3,ME3,MSE3,MS3,MSW3,MW3,MNW3,LN3,LNE3,LE3,LSE3,LS3,LSW3,LW3,LNW3,high3,mid3,low3,ALTA_Station,ALTA_Latitude,ALTA_Longitude,ALTA_Elevation,ALTA_Name,ALTA_Precip_(tenths_mm),ALTA_Snowfall_(mm),ALTA_Snow_Depth_(mm),ALTA_Max_Temp_(tenths_C),ALTA_Min_Temp_(tenths_C),ALTA_Multiday_Prec_Days,ALTA_Multiday_Snowfall_Days,ALTA_Multiday_Prec_Days_(tenths_mm),ALTA_Multiday_Snowfall,ALTA_Temp_at_Observation_(tenths_C),ALTA_Fog_Ice_Fog,ALTA_Heavy_Fog_Freezing_Fog,ALTA_Ice_Pellets_Sleet,ALTA_Hail,ALTA_Glaze_Rime,ALTA_Weather_Type_07,ALTA_Smoke_Haze,ALTA_Blowing_Drifting_Snow,ALTA_High_Winds,ALTA_Snow_Pellets_Ice_Crystals,BRIGHTON_Station,BRIGHTON_Latitude,BRIGHTON_Longitude,BRIGHTON_Elevation,BRIGHTON_Name,BRIGHTON_Precip_(tenths_mm),BRIGHTON_Snow_Depth_(mm),BRIGHTON_Max_Temp_(tenths_C),BRIGHTON_Min_Temp_(tenths_C),BRIGHTON_Avg_Daily_Temp_(tenths_C),BRIGHTON_Temp_at_Observation_(tenths_C),BRIGHTON_Snow_on_Ground_(tenths_mm),THAYNES_Station,THAYNES_Latitude,THAYNES_Longitude,THAYNES_Elevation,THAYNES_Name,THAYNES_Precip_(tenths_mm),THAYNES_Snow_Depth_(mm),THAYNES_Max_Temp_(tenths_C),THAYNES_Min_Temp_(tenths_C),THAYNES_Avg_Daily_Temp_(tenths_C),THAYNES_Temp_at_Observation_(tenths_C),THAYNES_Snow_on_Ground_(tenths_mm),PARLEY_SUMMIT_Station,PARLEY_SUMMIT_Latitude,PARLEY_SUMMIT_Longitude,PARLEY_SUMMIT_Elevation,PARLEY_SUMMIT_Name,PARLEY_SUMMIT_Precip_(tenths_mm),PARLEY_SUMMIT_Snow_Depth_(mm),PARLEY_SUMMIT_Max_Temp_(tenths_C),PARLEY_SUMMIT_Min_Temp_(tenths_C),PARLEY_SUMMIT_Avg_Daily_Temp_(tenths_C),PARLEY_SUMMIT_Temp_at_Observation_(tenths_C),PARLEY_SUMMIT_Snow_on_Ground_(tenths_mm)
2023-01-29,https://utahavalanchecenter.org/forecast/salt-lake/1/29/2023,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,3.0,3.0,2.0,Wind Drifted Snow,3.0,2.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,1.0,1.0,0.0,New Snow,3.0,2.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USC00420072,40.59058,-111.63703,2654.8,"ALTA, UT US",66.0,112.0,3277.0,-72.0,-111.0,,,,,-106.0,,,,,,,,,,,USS0011J57S,40.6,-111.58,2667.0,"BRIGHTON, UT US",51.0,1956.0,-47.0,-138.0,-79.0,-138.0,5740.0,USS0011J56S,40.62,-111.53,2813.3,"THAYNES CANYON, UT US",102.0,1981.0,-31.0,-125.0,-77.0,-125.0,5817.0,USS0011J52S,40.76,-111.63,2286.0,"PARLEY S SUMMIT, UT US",0.0,1575.0,-29.0,-135.0,-72.0,-130.0,4293.0
2023-01-30,https://utahavalanchecenter.org/forecast/salt-lake/1/30/2023,orange,orange,orange,orange,orange,orange,orange,orange,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,3.0,2.0,1.0,Wind Drifted Snow,3.0,2.0,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,1.0,0.0,0.0,New Snow,2.0,2.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USC00420072,40.59058,-111.63703,2654.8,"ALTA, UT US",18.0,10.0,3200.0,-106.0,-172.0,,,,,-172.0,,,,,,,,,,,USS0011J57S,40.6,-111.58,2667.0,"BRIGHTON, UT US",0.0,1956.0,-92.0,-213.0,-155.0,-209.0,5740.0,USS0011J56S,40.62,-111.53,2813.3,"THAYNES CANYON, UT US",0.0,1981.0,-94.0,-204.0,-150.0,-200.0,5817.0,USS0011J52S,40.76,-111.63,2286.0,"PARLEY S SUMMIT, UT US",0.0,1524.0,-73.0,-204.0,-156.0,-192.0,4293.0
2023-01-31,https://utahavalanchecenter.org/forecast/salt-lake/1/31/2023,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,2.0,2.0,1.0,Wind Drifted Snow,2.0,2.0,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,1.0,0.0,0.0,New Snow,2.0,2.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USC00420072,40.59058,-111.63703,2654.8,"ALTA, UT US",0.0,0.0,3175.0,-83.0,-217.0,,,,,-117.0,,,,,,,,,,,USS0011J57S,40.6,-111.58,2667.0,"BRIGHTON, UT US",0.0,1905.0,-54.0,-213.0,-131.0,-96.0,5740.0,USS0011J56S,40.62,-111.53,2813.3,"THAYNES CANYON, UT US",0.0,1930.0,-47.0,-204.0,-123.0,-84.0,5817.0,USS0011J52S,40.76,-111.63,2286.0,"PARLEY S SUMMIT, UT US",0.0,1473.0,-52.0,-197.0,-129.0,-99.0,4293.0
2023-02-01,https://utahavalanchecenter.org/forecast/salt-lake/2/1/2023,green,green,green,yellow,yellow,yellow,yellow,green,green,green,green,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,green,1.5,1.5,1.0,Persistent Weak Layer,2.0,2.0,gray,gray,gray,blue,blue,blue,blue,gray,gray,gray,gray,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,gray,0.5,0.5,0.0,Wind Drifted Snow,1.0,2.0,gray,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,0.625,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USC00420072,40.59058,-111.63703,2654.8,"ALTA, UT US",0.0,0.0,3073.0,-33.0,-139.0,,,,,-78.0,,,,,,,,,,,USS0011J57S,40.6,-111.58,2667.0,"BRIGHTON, UT US",0.0,1854.0,-9.0,-124.0,-70.0,-91.0,5740.0,USS0011J56S,40.62,-111.53,2813.3,"THAYNES CANYON, UT US",0.0,1880.0,-6.0,-104.0,-60.0,-50.0,5817.0,USS0011J52S,40.76,-111.63,2286.0,"PARLEY S SUMMIT, UT US",0.0,1473.0,14.0,-104.0,-55.0,-52.0,4293.0
2023-02-02,https://utahavalanchecenter.org/forecast/salt-lake/2/2/2023,green,green,green,yellow,yellow,yellow,yellow,green,green,green,green,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,green,1.5,1.5,1.0,Persistent Weak Layer,1.0,2.0,gray,gray,gray,blue,blue,blue,blue,gray,gray,gray,gray,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,gray,0.5,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USC00420072,40.59058,-111.63703,2654.8,"ALTA, UT US",0.0,0.0,3023.0,,,,,,,-50.0,,,,,,,,,,,USS0011J57S,40.6,-111.58,2667.0,"BRIGHTON, UT US",0.0,1803.0,37.0,-98.0,-48.0,-57.0,5740.0,USS0011J56S,40.62,-111.53,2813.3,"THAYNES CANYON, UT US",0.0,1854.0,40.0,-68.0,-20.0,-5.0,5817.0,USS0011J52S,40.76,-111.63,2286.0,"PARLEY S SUMMIT, UT US",0.0,1448.0,54.0,-56.0,-13.0,-26.0,4293.0
2023-02-03,https://utahavalanchecenter.org/forecast/salt-lake/2/3/2023,yellow,yellow,yellow,yellow,green,green,green,yellow,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,1.625,1.0,1.0,Wind Drifted Snow,2.0,2.0,blue,blue,blue,blue,gray,gray,gray,blue,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,0.625,0.0,0.0,Persistent Weak Layer,1.0,2.0,gray,gray,gray,blue,blue,blue,blue,gray,gray,gray,gray,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,gray,0.5,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USC00420072,40.59058,-111.63703,2654.8,"ALTA, UT US",0.0,0.0,2946.0,33.0,-78.0,,,,,0.0,,,,,,,,,,,USS0011J57S,40.6,-111.58,2667.0,"BRIGHTON, UT US",0.0,1778.0,60.0,-59.0,5.0,-41.0,5740.0,USS0011J56S,40.62,-111.53,2813.3,"THAYNES CANYON, UT US",0.0,1829.0,43.0,-26.0,4.0,-21.0,5817.0,USS0011J52S,40.76,-111.63,2286.0,"PARLEY S SUMMIT, UT US",0.0,1422.0,76.0,-38.0,8.0,-22.0,4293.0
2023-02-04,https://utahavalanchecenter.org/forecast/salt-lake/2/4/2023,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,yellow,yellow,green,green,green,green,green,green,green,green,2.0,1.625,1.0,Wind Drifted Snow,2.0,2.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,1.0,0.625,0.0,Persistent Weak Layer,1.0,2.0,gray,gray,gray,blue,blue,blue,blue,gray,gray,gray,gray,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,gray,0.5,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USC00420072,40.59058,-111.63703,2654.8,"ALTA, UT US",0.0,0.0,2896.0,28.0,-89.0,,,,,-22.0,,,,,,,,,,,USS0011J57S,40.6,-111.58,2667.0,"BRIGHTON, UT US",0.0,1753.0,49.0,-71.0,-11.0,19.0,5740.0,USS0011J56S,40.62,-111.53,2813.3,"THAYNES CANYON, UT US",0.0,1803.0,30.0,-40.0,-13.0,-4.0,5817.0,USS0011J52S,40.76,-111.63,2286.0,"PARLEY S SUMMIT, UT US",0.0,1397.0,59.0,-30.0,2.0,-16.0,4293.0
2023-02-05,https://utahavalanchecenter.org/forecast/salt-lake/2/5/2023,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,2.0,2.0,1.0,Wind Drifted Snow,2.0,2.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,1.0,1.0,0.0,New Snow,2.0,2.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USC00420072,40.59058,-111.63703,2654.8,"ALTA, UT US",94.0,224.0,3099.0,,,,,,,-72.0,,,,,,,,,,,USS0011J57S,40.6,-111.58,2667.0,"BRIGHTON, UT US",51.0,1803.0,22.0,-64.0,-24.0,-63.0,5817.0,USS0011J56S,40.62,-111.53,2813.3,"THAYNES CANYON, UT US",102.0,1880.0,10.0,-76.0,-34.0,-76.0,5867.0,USS0011J52S,40.76,-111.63,2286.0,"PARLEY S SUMMIT, UT US",102.0,1422.0,34.0,-48.0,-18.0,-43.0,4343.0
2023-02-06,https://utahavalanchecenter.org/forecast/salt-lake/2/6/2023,orange,orange,orange,orange,orange,orange,orange,orange,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,3.0,2.0,1.0,Wind Drifted Snow,3.0,2.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,1.0,1.0,0.0,New Snow,2.0,2.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USC00420072,40.59058,-111.63703,2654.8,"ALTA, UT US",160.0,208.0,3251.0,-67.0,-89.0,,,,,-83.0,,,,,,,,,,,USS0011J57S,40.6,-111.58,2667.0,"BRIGHTON, UT US",51.0,1829.0,-39.0,-85.0,-66.0,-69.0,5842.0,USS0011J56S,40.62,-111.53,2813.3,"THAYNES CANYON, UT US",51.0,1905.0,-11.0,-93.0,-71.0,-79.0,5918.0,USS0011J52S,40.76,-111.63,2286.0,"PARLEY S SUMMIT, UT US",102.0,1524.0,-19.0,-54.0,-45.0,-53.0,4420.0
2023-02-07,https://utahavalanchecenter.org/forecast/salt-lake/2/7/2023,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,2.0,2.0,1.0,Wind Drifted Snow,2.0,2.0,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,1.0,0.0,0.0,New Snow,2.0,2.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USC00420072,40.59058,-111.63703,2654.8,"ALTA, UT US",0.0,0.0,3251.0,-28.0,-111.0,,,,,-67.0,1.0,,,,,,,,,,USS0011J57S,40.6,-111.58,2667.0,"BRIGHTON, UT US",51.0,1753.0,9.0,-105.0,-60.0,-75.0,5867.0,USS0011J56S,40.62,-111.53,2813.3,"THAYNES CANYON, UT US",0.0,1880.0,5.0,-101.0,-57.0,-38.0,5918.0,USS0011J52S,40.76,-111.63,2286.0,"PARLEY S SUMMIT, UT US",0.0,1473.0,4.0,-68.0,-42.0,-50.0,4420.0
2023-02-08,https://utahavalanchecenter.org/forecast/salt-lake/2/8/2023,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,2.0,2.0,1.0,Wind Drifted Snow,2.0,2.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USC00420072,40.59058,-111.63703,2654.8,"ALTA, UT US",15.0,66.0,3124.0,,,,,,,-111.0,,,,,,,,,,,USS0011J57S,40.6,-111.58,2667.0,"BRIGHTON, UT US",0.0,1753.0,-21.0,-153.0,-71.0,-149.0,5867.0,USS0011J56S,40.62,-111.53,2813.3,"THAYNES CANYON, UT US",0.0,1880.0,-26.0,-140.0,-70.0,-136.0,5918.0,USS0011J52S,40.76,-111.63,2286.0,"PARLEY S SUMMIT, UT US",0.0,1473.0,23.0,-100.0,-48.0,-94.0,4420.0
2023-02-09,https://utahavalanchecenter.org/forecast/salt-lake/2/9/2023,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,2.0,2.0,1.0,Wind Drifted Snow,1.0,2.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USC00420072,40.59058,-111.63703,2654.8,"ALTA, UT US",0.0,0.0,3073.0,,,,,,,-100.0,,,,,,,,,,,USS0011J57S,40.6,-111.58,2667.0,"BRIGHTON, UT US",0.0,1753.0,-8.0,-162.0,-106.0,-88.0,5867.0,USS0011J56S,40.62,-111.53,2813.3,"THAYNES CANYON, UT US",0.0,1854.0,-43.0,-151.0,-100.0,-56.0,5918.0,USS0011J52S,40.76,-111.63,2286.0,"PARLEY S SUMMIT, UT US",0.0,1448.0,-17.0,-109.0,-72.0,-74.0,4420.0
2023-02-10,https://utahavalanchecenter.org/forecast/salt-lake/2/10/2023,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,2.0,1.0,1.0,Wind Drifted Snow,1.0,2.0,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USC00420072,40.59058,-111.63703,2654.8,"ALTA, UT US",0.0,0.0,2972.0,61.0,-133.0,,,,,6.0,,,,,,,,,,,USS0011J57S,40.6,-111.58,2667.0,"BRIGHTON, UT US",51.0,1727.0,74.0,-95.0,-7.0,31.0,5893.0,USS0011J56S,40.62,-111.53,2813.3,"THAYNES CANYON, UT US",0.0,1803.0,75.0,-57.0,3.0,19.0,5918.0,USS0011J52S,40.76,-111.63,2286.0,"PARLEY S SUMMIT, UT US",0.0,1422.0,65.0,-84.0,-18.0,-29.0,4420.0
2023-02-11,https://utahavalanchecenter.org/forecast/salt-lake/2/11/2023,yellow,yellow,yellow,green,green,green,yellow,yellow,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,1.625,1.0,1.0,Wind Drifted Snow,2.0,2.0,blue,blue,blue,gray,gray,gray,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,0.625,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USC00420072,40.59058,-111.63703,2654.8,"ALTA, UT US",0.0,0.0,2972.0,56.0,-39.0,,,,,-17.0,,,,,,,,,,,USS0011J57S,40.6,-111.58,2667.0,"BRIGHTON, UT US",0.0,1702.0,66.0,-52.0,16.0,-48.0,5893.0,USS0011J56S,40.62,-111.53,2813.3,"THAYNES CANYON, UT US",0.0,1778.0,64.0,-26.0,12.0,-25.0,5918.0,USS0011J52S,40.76,-111.63,2286.0,"PARLEY S SUMMIT, UT US",0.0,1422.0,42.0,-29.0,1.0,-5.0,4420.0
2023-02-12,https://utahavalanchecenter.org/forecast/salt-lake/2/12/2023,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,1.0,1.0,1.0,Normal Caution,1.0,1.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USC00420072,40.59058,-111.63703,2654.8,"ALTA, UT US",0.0,0.0,2896.0,61.0,-78.0,,,,,17.0,,,,,,,,,,,USS0011J57S,40.6,-111.58,2667.0,"BRIGHTON, UT US",0.0,1651.0,57.0,-73.0,-22.0,-59.0,5893.0,USS0011J56S,40.62,-111.53,2813.3,"THAYNES CANYON, UT US",0.0,1778.0,41.0,-33.0,-8.0,-6.0,5918.0,USS0011J52S,40.76,-111.63,2286.0,"PARLEY S SUMMIT, UT US",0.0,1397.0,48.0,-27.0,2.0,-3.0,4420.0
2023-02-13,https://utahavalanchecenter.org/forecast/salt-lake/2/13/2023,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,1.0,1.0,1.0,Normal Caution,1.0,1.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USC00420072,40.59058,-111.63703,2654.8,"ALTA, UT US",0.0,0.0,2870.0,33.0,-61.0,,,,,-28.0,,,,,,,,,,,USS0011J57S,40.6,-111.58,2667.0,"BRIGHTON, UT US",0.0,1651.0,65.0,-77.0,-6.0,-75.0,5893.0,USS0011J56S,40.62,-111.53,2813.3,"THAYNES CANYON, UT US",0.0,1778.0,51.0,-86.0,-4.0,-86.0,5918.0,USS0011J52S,40.76,-111.63,2286.0,"PARLEY S SUMMIT, UT US",0.0,1397.0,63.0,-64.0,-6.0,-64.0,4420.0
2023-02-14,https://utahavalanchecenter.org/forecast/salt-lake/2/14/2023,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,2.0,1.0,1.0,Wind Drifted Snow,2.0,1.0,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,gray,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USC00420072,40.59058,-111.63703,2654.8,"ALTA, UT US",28.0,53.0,2921.0,-28.0,-139.0,,,,,-133.0,,,,,,,,,,,USS0011J57S,40.6,-111.58,2667.0,"BRIGHTON, UT US",51.0,1702.0,-73.0,-131.0,-111.0,-131.0,5918.0,USS0011J56S,40.62,-111.53,2813.3,"THAYNES CANYON, UT US",0.0,1778.0,-84.0,-143.0,-121.0,-142.0,5918.0,USS0011J52S,40.76,-111.63,2286.0,"PARLEY S SUMMIT, UT US",51.0,1448.0,-49.0,-119.0,-88.0,-115.0,4445.0
2023-02-15,https://utahavalanchecenter.org/forecast/salt-lake/2/15/2023,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,2.0,2.0,1.0,Wind Drifted Snow,2.0,2.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USC00420072,40.59058,-111.63703,2654.8,"ALTA, UT US",0.0,0.0,2896.0,-128.0,-156.0,,,,,-150.0,,,,,,,,,,,USS0011J57S,40.6,-111.58,2667.0,"BRIGHTON, UT US",51.0,1676.0,-107.0,-187.0,-146.0,-184.0,5944.0,USS0011J56S,40.62,-111.53,2813.3,"THAYNES CANYON, UT US",0.0,1778.0,-108.0,-178.0,-149.0,-157.0,5918.0,USS0011J52S,40.76,-111.63,2286.0,"PARLEY S SUMMIT, UT US",0.0,1422.0,-70.0,-145.0,-117.0,-130.0,4445.0
2023-02-16,https://utahavalanchecenter.org/forecast/salt-lake/2/16/2023,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,yellow,green,green,green,green,green,green,green,green,2.0,2.0,1.0,Wind Drifted Snow,2.0,2.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USC00420072,40.59058,-111.63703,2654.8,"ALTA, UT US",0.0,0.0,2870.0,-67.0,-189.0,,,,,-100.0,,,,,,,,,,,USS0011J57S,40.6,-111.58,2667.0,"BRIGHTON, UT US",0.0,1676.0,-30.0,-185.0,-111.0,-95.0,5944.0,USS0011J56S,40.62,-111.53,2813.3,"THAYNES CANYON, UT US",0.0,1778.0,-36.0,-165.0,-98.0,-51.0,5918.0,USS0011J52S,40.76,-111.63,2286.0,"PARLEY S SUMMIT, UT US",0.0,1422.0,-26.0,-144.0,-85.0,-59.0,4445.0
2023-02-17,https://utahavalanchecenter.org/forecast/salt-lake/2/17/2023,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,green,1.0,1.0,1.0,Wind Drifted Snow,1.0,1.0,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,blue,gray,gray,gray,gray,gray,gray,gray,gray,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USC00420072,40.59058,-111.63703,2654.8,"ALTA, UT US",0.0,0.0,2845.0,22.0,-128.0,,,,,-22.0,,,,,,,,,,,USS0011J57S,40.6,-111.58,2667.0,"BRIGHTON, UT US",0.0,1651.0,56.0,-102.0,-32.0,-65.0,5944.0,USS0011J56S,40.62,-111.53,2813.3,"THAYNES CANYON, UT US",0.0,1753.0,47.0,-51.0,-13.0,-23.0,5918.0,USS0011J52S,40.76,-111.63,2286.0,"PARLEY S SUMMIT, UT US",0.0,1397.0,32.0,-89.0,-29.0,-31.0,4445.0
